transaction_id,customer_id,transaction_amount,transaction_date,store_channel,customer_name_token,card_number_token,email_masked,phone_masked,age_band,spend_category
TXN000806,CUST0178,16065.26,2026-02-12,POS-Store,TKN_82ad589a0b4dbd0f,TKN_2e8bd8be9cb6b6fd,r**********@example.net,******7548,40-50,High (>5000)
TXN000807,CUST0052,2297.01,2026-04-17,E-Commerce,TKN_6aa51b48cc6a210d,TKN_fa676996d5525d5a,n*****@example.net,********7741,30-40,Medium (1000-5000)
TXN000808,CUST0035,3677.28,2026-05-05,E-Commerce,TKN_47df22b0111bbae1,TKN_29fdfdc314677ee7,b*********@example.org,******9608,30-40,Medium (1000-5000)
TXN000809,CUST0116,16251.6,2026-07-18,E-Commerce,TKN_dd4777db274398d1,TKN_b265d47403679889,m*********@example.net,******8174,25-30,High (>5000)
TXN000810,CUST0114,3921.87,2026-04-20,E-Commerce,TKN_bf533f57e79ad8ff,TKN_e32a73752bef1ecb,s***********@example.org,******4926,25-30,Medium (1000-5000)
TXN000811,CUST0175,1240.51,2026-04-09,POS-Store,TKN_8c01332da8c5e3d9,TKN_d6b9a649e41d805f,t**********@example.com,******8247,60+,Medium (1000-5000)
TXN000812,CUST0171,4829.54,2026-02-13,POS-Store,TKN_641a41794957c8a7,TKN_cafa68447f6c6ba3,o****@example.net,******5455,40-50,Medium (1000-5000)
TXN000813,CUST0017,704.81,2026-07-24,POS-Store,TKN_1c5cd2cba6a4661f,TKN_68875677eaf08543,w*********@example.net,********2770,50-60,Low (<1000)
TXN000814,CUST0077,558.5,2026-02-13,E-Commerce,TKN_860432528c83016b,TKN_e382d70bf8000a02,b*******@example.net,******3704,60+,Low (<1000)
TXN000815,CUST0180,477.4,2026-03-30,E-Commerce,TKN_3679263b862f5345,TKN_28bea600ff3dfbbe,t***@example.com,******2214,40-50,Low (<1000)
TXN000816,CUST0093,2389.94,2026-03-28,E-Commerce,TKN_b7c8d04c85c000f0,TKN_5207189ced19150b,q****@example.com,******5819,50-60,Medium (1000-5000)
TXN000817,CUST0032,4181.0,2026-03-27,E-Commerce,TKN_27b7c673d7f38e67,TKN_1f3765a3471841e2,k********@example.org,********6147,30-40,Medium (1000-5000)
TXN000818,CUST0036,8989.68,2026-05-03,E-Commerce,TKN_98e523159fc2da14,TKN_b27a9db8f557f828,s**********@example.org,******4160,40-50,High (>5000)
TXN000819,CUST0127,1609.51,2026-02-14,E-Commerce,TKN_20e3a19547514bbe,TKN_faaf34158f07c554,m*****************@example.net,******9752,30-40,Medium (1000-5000)
TXN000820,CUST0093,20759.09,2026-02-20,POS-Store,TKN_b7c8d04c85c000f0,TKN_11bbaabf89075acd,q****@example.com,******5819,50-60,High (>5000)
TXN000821,CUST0120,4367.29,2026-06-28,E-Commerce,TKN_9b83aeea1ac334eb,TKN_3eda3136438ded7a,z*****@example.org,******3880,50-60,Medium (1000-5000)
TXN000822,CUST0157,3493.72,2026-06-30,E-Commerce,TKN_334c0e0e831d9a32,TKN_d64bec58a043044f,c******@example.net,******6436,25-30,Medium (1000-5000)
TXN000823,CUST0017,766.75,2026-05-31,POS-Store,TKN_1c5cd2cba6a4661f,TKN_cd17307cb0333fa6,w*********@example.net,********2770,50-60,Low (<1000)
TXN000824,CUST0102,833.94,2026-03-13,POS-Store,TKN_9c93b62d0fc4868c,TKN_3338c8aff52d6754,i*******@example.net,********6400,60+,Low (<1000)
TXN000825,CUST0135,3834.27,2026-02-13,POS-Store,TKN_87086295e47c4ba8,TKN_029fad5881e7f4ad,s********@example.org,********5848,30-40,Medium (1000-5000)
TXN000826,CUST0105,337.67,2026-07-04,E-Commerce,TKN_1049cfa9de088ced,TKN_4f6074ce8d77efea,k*********@example.org,******2637,25-30,Low (<1000)
TXN000827,CUST0033,391.77,2026-04-06,POS-Store,TKN_bd80716051ec6686,TKN_e9330347f6bf5425,p****@example.net,******6156,50-60,Low (<1000)
TXN000828,CUST0165,939.17,2026-03-25,E-Commerce,TKN_fe8d878d6db2bcbd,TKN_92798c591ff8099e,s***********@example.com,******2465,60+,Low (<1000)
TXN000829,CUST0116,2221.79,2026-02-26,POS-Store,TKN_dd4777db274398d1,TKN_f053c46130d14821,m*********@example.net,******8174,25-30,Medium (1000-5000)
TXN000830,CUST0175,2788.36,2026-05-17,POS-Store,TKN_8c01332da8c5e3d9,TKN_dda4ff1c167d755c,t**********@example.com,******8247,60+,Medium (1000-5000)
TXN000831,CUST0033,3062.2,2026-07-21,E-Commerce,TKN_bd80716051ec6686,TKN_3a6990ba1056d23a,p****@example.net,******6156,50-60,Medium (1000-5000)
TXN000832,CUST0034,13448.88,2026-05-10,POS-Store,TKN_cd63bd23b7abd508,TKN_1fc91ed162ce0d6b,a******@example.com,********9210,30-40,High (>5000)
TXN000833,CUST0129,19474.37,2026-05-16,E-Commerce,TKN_38d103afa21398ca,TKN_83373c57c05e66cd,b*********@example.com,********7024,18-25,High (>5000)
TXN000834,CUST0032,933.13,2026-05-08,E-Commerce,TKN_27b7c673d7f38e67,TKN_4e394de172b3bcc1,k********@example.org,********6147,30-40,Low (<1000)
TXN000835,CUST0078,825.76,2026-05-28,E-Commerce,TKN_21cd9c7cfe587667,TKN_c066c9a6cf6b4b7d,j*******@example.com,******9397,40-50,Low (<1000)
TXN000836,CUST0042,4511.02,2026-06-18,POS-Store,TKN_3070ced519749549,TKN_490de590a97d4ec4,a**********@example.org,******8665,40-50,Medium (1000-5000)
TXN000837,CUST0058,18700.93,2026-08-10,POS-Store,TKN_7f3b08965c78cc43,TKN_43237a95a7927167,c**********@example.org,******7377,30-40,High (>5000)
TXN000838,CUST0133,2218.41,2026-07-15,POS-Store,TKN_373300f1bacd3921,TKN_f4f50f753a6c93f3,y*****@example.net,********0610,60+,Medium (1000-5000)
TXN000839,CUST0021,432.43,2026-04-18,POS-Store,TKN_1035b3f2d5a582ef,TKN_fda74e893fc9ad4c,u******@example.org,******4548,40-50,Low (<1000)
TXN000840,CUST0051,709.51,2026-08-03,POS-Store,TKN_46f0cc7e92629d54,TKN_28eefec4624ee91d,a*****@example.net,******5381,50-60,Low (<1000)
TXN000841,CUST0033,4901.47,2026-08-01,POS-Store,TKN_bd80716051ec6686,TKN_397dad0132db2bbb,p****@example.net,******6156,50-60,Medium (1000-5000)
TXN000842,CUST0158,4289.1,2026-03-18,E-Commerce,TKN_0365e1a512f3cb35,TKN_a726272fb9ab329c,k*******@example.org,******0151,18-25,Medium (1000-5000)
TXN000843,CUST0129,868.05,2026-03-15,E-Commerce,TKN_38d103afa21398ca,TKN_5868fdff187f7796,b*********@example.com,********7024,18-25,Low (<1000)
TXN000844,CUST0152,13280.57,2026-05-10,E-Commerce,TKN_f138ba45b8ce64b4,TKN_76cbd3f05becf7db,m*********@example.org,********3493,40-50,High (>5000)
TXN000845,CUST0044,4058.47,2026-05-13,POS-Store,TKN_e4555141b26b9b02,TKN_63f90a104b8f8c9f,j********@example.com,******0753,50-60,Medium (1000-5000)
TXN000846,CUST0145,526.94,2026-04-15,E-Commerce,TKN_cb6ebd8c1b3d3d46,TKN_f486ddf226048210,r*********@example.net,******9188,50-60,Low (<1000)
TXN000847,CUST0008,1585.35,2026-06-14,E-Commerce,TKN_69334367de02d718,TKN_e740c406ac3629a5,m****@example.com,********6486,60+,Medium (1000-5000)
TXN000848,CUST0012,1272.62,2026-08-07,POS-Store,TKN_2fd3be28ea70b212,TKN_8c95aab811f8c06d,r**********@example.net,******7222,60+,Medium (1000-5000)
TXN000849,CUST0167,178.27,2026-08-06,E-Commerce,TKN_aa92ca2b152af7dd,TKN_c2b56d6fa478577c,d************@example.com,******5844,40-50,Low (<1000)
TXN000850,CUST0147,14342.45,2026-07-17,POS-Store,TKN_2a399f1cf39ed793,TKN_5788723cfa0b0bae,d*****@example.net,******4746,25-30,High (>5000)
TXN000851,CUST0159,12353.03,2026-04-12,E-Commerce,TKN_15da5e0d38d0e03a,TKN_38d31721e63f28c5,b*********@example.com,********7531,25-30,High (>5000)
TXN000852,CUST0128,530.33,2026-06-30,POS-Store,TKN_61375167caaab231,TKN_45c79fc2a0ce519e,t*******@example.com,********7635,50-60,Low (<1000)
TXN000853,CUST0165,1422.55,2026-02-24,POS-Store,TKN_fe8d878d6db2bcbd,TKN_5e3c82a317fd8b67,s***********@example.com,******2465,60+,Medium (1000-5000)
TXN000854,CUST0124,1863.94,2026-05-26,E-Commerce,TKN_d761c08dfcc1b7dd,TKN_b6335d9bbfd52165,s*******@example.net,********3546,18-25,Medium (1000-5000)
TXN000855,CUST0176,3600.15,2026-05-04,POS-Store,TKN_7b769d3956b2b5a1,TKN_155f502db2b49806,t******@example.org,******2598,18-25,Medium (1000-5000)
TXN000856,CUST0077,108.22,2026-07-24,POS-Store,TKN_860432528c83016b,TKN_93134e79bc5f0065,b*******@example.net,******3704,60+,Low (<1000)
TXN000857,CUST0019,2838.74,2026-03-16,E-Commerce,TKN_c4da7b3e09b3239c,TKN_9a008ef2c5b96404,a*****@example.org,********7091,40-50,Medium (1000-5000)
TXN000858,CUST0041,994.13,2026-07-04,POS-Store,TKN_dc68f9d480a60fd2,TKN_a1d7f969ad7fc458,b*********@example.org,*****8999,60+,Low (<1000)
TXN000859,CUST0107,709.59,2026-06-06,POS-Store,TKN_c9b41080bfe64ec1,TKN_fce12f89198f7d80,j*****@example.com,******5366,40-50,Low (<1000)
TXN000860,CUST0119,9066.82,2026-05-25,E-Commerce,TKN_386ab2df4172a913,TKN_954e751e42b50d3e,w******@example.net,******2226,18-25,High (>5000)
TXN000861,CUST0088,165.19,2026-03-09,E-Commerce,TKN_1c7d32197ab3de98,TKN_68a5605f7d5fab17,c*****@example.com,******1574,40-50,Low (<1000)
TXN000862,CUST0081,145.89,2026-06-24,POS-Store,TKN_bd768ff988433936,TKN_6337afd04755ae92,a*************@example.net,******2060,18-25,Low (<1000)
TXN000863,CUST0089,1249.1,2026-03-16,POS-Store,TKN_68263c5cd1116993,TKN_d9679d622092f606,k*****@example.com,********0235,30-40,Medium (1000-5000)
TXN000864,CUST0034,4985.79,2026-04-02,POS-Store,TKN_cd63bd23b7abd508,TKN_675aba818996d425,a******@example.com,********9210,30-40,Medium (1000-5000)
TXN000865,CUST0132,15459.12,2026-07-15,E-Commerce,TKN_92bdaf8ab497e722,TKN_f6ddee86bd3b31be,p*******@example.org,******3502,18-25,High (>5000)
TXN000866,CUST0082,642.08,2026-03-22,E-Commerce,TKN_07a7a6d6f445dad4,TKN_48880027ac8234e7,g********@example.net,********7625,30-40,Low (<1000)
TXN000867,CUST0120,2703.91,2026-05-26,E-Commerce,TKN_9b83aeea1ac334eb,TKN_e057d3bf62744cab,z*****@example.org,******3880,50-60,Medium (1000-5000)
TXN000868,CUST0069,891.39,2026-06-02,POS-Store,TKN_165da5533feb80b5,TKN_4cc4b595a3ac596f,t******@example.com,********4974,40-50,Low (<1000)
TXN000869,CUST0064,1778.3,2026-07-23,E-Commerce,TKN_0f45a74fd36c2be4,TKN_590b498de34cd1a9,s***********@example.net,********1388,40-50,Medium (1000-5000)
TXN000870,CUST0025,2656.1,2026-03-02,E-Commerce,TKN_424e8511ed9109eb,TKN_0a743bf73e1a030c,t**********@example.com,********9958,30-40,Medium (1000-5000)
TXN000871,CUST0075,17471.71,2026-04-17,POS-Store,TKN_818e21437d9a72df,TKN_88a1f07f91c4fa4a,m***********@example.org,******2058,30-40,High (>5000)
TXN000872,CUST0158,1044.11,2026-04-05,POS-Store,TKN_0365e1a512f3cb35,TKN_402b4b6fc7e61cbf,k*******@example.org,******0151,18-25,Medium (1000-5000)
TXN000873,CUST0064,2924.9,2026-08-10,E-Commerce,TKN_0f45a74fd36c2be4,TKN_3b7161e75eae6b18,s***********@example.net,********1388,40-50,Medium (1000-5000)
TXN000874,CUST0084,296.56,2026-07-28,POS-Store,TKN_82315dd82932fbdb,TKN_ac2f7d584c023f87,l*******@example.org,********1522,50-60,Low (<1000)
TXN000875,CUST0049,1548.3,2026-05-13,E-Commerce,TKN_e2abb68ad7e82af5,TKN_f32e26d21e3d11cb,p*********@example.com,********1554,60+,Medium (1000-5000)
TXN000876,CUST0128,1860.59,2026-04-21,POS-Store,TKN_61375167caaab231,TKN_f8dc1d314ce96b1b,t*******@example.com,********7635,50-60,Medium (1000-5000)
TXN000877,CUST0128,278.9,2026-04-06,POS-Store,TKN_61375167caaab231,TKN_e524c4d2de12f0bc,t*******@example.com,********7635,50-60,Low (<1000)
TXN000878,CUST0128,18626.33,2026-07-18,E-Commerce,TKN_61375167caaab231,TKN_e25e2a8cc9c7f71c,t*******@example.com,********7635,50-60,High (>5000)
TXN000879,CUST0024,13294.03,2026-04-18,POS-Store,TKN_501b33fd816e4d39,TKN_3aad4022e390e580,i******@example.net,******6770,30-40,High (>5000)
TXN000880,CUST0130,570.01,2026-06-06,POS-Store,TKN_259c992d7d1e5791,TKN_7c5a7fa5c0e59be7,d*************@example.org,******2762,60+,Low (<1000)
TXN000881,CUST0062,4376.58,2026-02-15,E-Commerce,TKN_5b6714eeca1617d9,TKN_ca8145a66da3780f,p******@example.net,******5304,50-60,Medium (1000-5000)
TXN000882,CUST0150,513.34,2026-04-03,POS-Store,TKN_6f197deae3570d53,TKN_32f04c3b7817601f,e****@example.org,********4068,18-25,Low (<1000)
TXN000883,CUST0013,358.12,2026-04-19,E-Commerce,TKN_d9713c91a13eb55b,TKN_65e01b4b2bad3755,b********@example.com,********7451,40-50,Low (<1000)
TXN000884,CUST0073,2903.6,2026-06-05,POS-Store,TKN_8031cc1e99b326d3,TKN_b087fc61d4c7e78d,a**********@example.com,******0896,60+,Medium (1000-5000)
TXN000885,CUST0153,2577.51,2026-04-07,POS-Store,TKN_9c6bcd6e5e6606a1,TKN_17beaa7d3fae9357,h*********@example.org,******7991,50-60,Medium (1000-5000)
TXN000886,CUST0074,4139.28,2026-04-17,E-Commerce,TKN_6665311710d3d246,TKN_2e378d18c7752460,c**************@example.org,******5503,40-50,Medium (1000-5000)
TXN000887,CUST0028,21240.73,2026-05-11,POS-Store,TKN_e8dc50899b9ddf56,TKN_b3852cd1f224d77b,p*************@example.com,******9024,40-50,High (>5000)
TXN000888,CUST0035,2261.31,2026-07-19,POS-Store,TKN_47df22b0111bbae1,TKN_844f7332284063db,b*********@example.org,******9608,30-40,Medium (1000-5000)
TXN000889,CUST0094,2749.97,2026-08-02,POS-Store,TKN_d73cecef69c7eff2,TKN_d60d3af0b3db09f6,e*******@example.org,********6015,18-25,Medium (1000-5000)
TXN000890,CUST0094,847.99,2026-06-03,E-Commerce,TKN_d73cecef69c7eff2,TKN_0b6dd1295c17484b,e*******@example.org,********6015,18-25,Low (<1000)
TXN000891,CUST0103,905.77,2026-04-11,E-Commerce,TKN_fb2f34fc242efea5,TKN_022ce9a0d2bcde19,o***@example.com,******0028,30-40,Low (<1000)
TXN000892,CUST0146,3548.17,2026-04-20,E-Commerce,TKN_6d4b81a3d5bdaaf6,TKN_1d6fd6a6c24a5ac8,k*************@example.org,********7459,50-60,Medium (1000-5000)
TXN000893,CUST0093,4579.58,2026-03-14,POS-Store,TKN_b7c8d04c85c000f0,TKN_60520b8ac6ad1be7,q****@example.com,******5819,50-60,Medium (1000-5000)
TXN000894,CUST0019,3455.12,2026-02-17,POS-Store,TKN_c4da7b3e09b3239c,TKN_df197fc7bb3a58fa,a*****@example.org,********7091,40-50,Medium (1000-5000)
TXN000895,CUST0130,541.97,2026-08-02,POS-Store,TKN_259c992d7d1e5791,TKN_40966f8cf615e947,d*************@example.org,******2762,60+,Low (<1000)
TXN000896,CUST0141,749.82,2026-05-09,POS-Store,TKN_2010b0ff23b6a774,TKN_087da69ee1f5b787,s*******@example.com,******3231,60+,Low (<1000)
TXN000897,CUST0160,3720.23,2026-04-27,E-Commerce,TKN_dad9864e2c0f0fba,TKN_abeeee3443d97281,r*********@example.org,********2151,50-60,Medium (1000-5000)
TXN000898,CUST0033,130.47,2026-06-07,E-Commerce,TKN_bd80716051ec6686,TKN_ef973c1623944867,p****@example.net,******6156,50-60,Low (<1000)
TXN000899,CUST0101,1288.27,2026-05-01,POS-Store,TKN_50f16e0f19b6905f,TKN_360f3d699767acc5,i******@example.org,******7335,30-40,Medium (1000-5000)
TXN000900,CUST0087,61.49,2026-05-24,POS-Store,TKN_fec91b5161340ec2,TKN_2475bccbb1ced513,d********@example.org,******6418,40-50,Low (<1000)
TXN000901,CUST0037,17537.9,2026-03-06,E-Commerce,TKN_aae82de22859f53b,TKN_120c35442792d6c6,j*********@example.com,********1986,60+,High (>5000)
TXN000902,CUST0155,2185.85,2026-05-08,POS-Store,TKN_ad553317eddf432a,TKN_e294d55e2f117172,f*********@example.net,******6049,30-40,Medium (1000-5000)
TXN000903,CUST0129,4097.84,2026-07-10,E-Commerce,TKN_38d103afa21398ca,TKN_a3b6402c8cbaed74,b*********@example.com,********7024,18-25,Medium (1000-5000)
TXN000904,CUST0012,1740.6,2026-06-15,E-Commerce,TKN_2fd3be28ea70b212,TKN_ed8c7ff805832cbe,r**********@example.net,******7222,60+,Medium (1000-5000)
TXN000905,CUST0036,143.38,2026-02-21,POS-Store,TKN_98e523159fc2da14,TKN_aaf821d257968a43,s**********@example.org,******4160,40-50,Low (<1000)
TXN000906,CUST0122,4056.73,2026-06-15,POS-Store,TKN_d31147b6476ac505,TKN_4aa931be84132364,k********@example.org,********3051,50-60,Medium (1000-5000)
TXN000907,CUST0039,69.88,2026-02-13,E-Commerce,TKN_ebabe0bc4e3e6451,TKN_7e8f77b78351eaed,m***********@example.com,********2514,50-60,Low (<1000)
TXN000908,CUST0084,968.5,2026-05-03,POS-Store,TKN_82315dd82932fbdb,TKN_e50fc8b0e76d4ac2,l*******@example.org,********1522,50-60,Low (<1000)
TXN000909,CUST0042,779.99,2026-03-17,POS-Store,TKN_3070ced519749549,TKN_37ebadca37b548ae,a**********@example.org,******8665,40-50,Low (<1000)
TXN000910,CUST0158,2527.38,2026-06-01,POS-Store,TKN_0365e1a512f3cb35,TKN_f809c49e3c5cef4f,k*******@example.org,******0151,18-25,Medium (1000-5000)
TXN000911,CUST0152,165.2,2026-06-22,POS-Store,TKN_f138ba45b8ce64b4,TKN_5c41a5991e669833,m*********@example.org,********3493,40-50,Low (<1000)
TXN000912,CUST0130,4097.76,2026-04-12,POS-Store,TKN_259c992d7d1e5791,TKN_f8b0b86bb10caaec,d*************@example.org,******2762,60+,Medium (1000-5000)
TXN000913,CUST0145,3120.68,2026-07-27,POS-Store,TKN_cb6ebd8c1b3d3d46,TKN_97e41ee16ca65277,r*********@example.net,******9188,50-60,Medium (1000-5000)
TXN000914,CUST0122,969.1,2026-05-04,E-Commerce,TKN_d31147b6476ac505,TKN_fe49b6cd8df1a0c3,k********@example.org,********3051,50-60,Low (<1000)
TXN000915,CUST0095,2171.0,2026-05-18,POS-Store,TKN_82a99779fb2f0945,TKN_0486755734596c35,c***********@example.net,******5208,18-25,Medium (1000-5000)
TXN000916,CUST0173,15232.39,2026-03-17,E-Commerce,TKN_edb53679e9491831,TKN_9851000c3fae14c5,m*********@example.com,******1975,60+,High (>5000)
TXN000917,CUST0107,3991.54,2026-07-21,POS-Store,TKN_c9b41080bfe64ec1,TKN_925f83f3b874cae3,j*****@example.com,******5366,40-50,Medium (1000-5000)
TXN000918,CUST0177,16160.48,2026-06-16,E-Commerce,TKN_60b7b5180022ed46,TKN_9b0b0e018a298960,u********@example.net,********0174,40-50,High (>5000)
TXN000919,CUST0153,371.02,2026-04-21,POS-Store,TKN_9c6bcd6e5e6606a1,TKN_46eab56b0070c29d,h*********@example.org,******7991,50-60,Low (<1000)
TXN000920,CUST0068,8819.24,2026-08-06,E-Commerce,TKN_d70f0b058b5674f3,TKN_59daebfdb688dd9a,z********@example.com,********9610,40-50,High (>5000)
TXN000921,CUST0014,2727.88,2026-04-09,POS-Store,TKN_38807ce4f881a34e,TKN_7c66fcc03309f7fe,a*********@example.org,********5349,40-50,Medium (1000-5000)
TXN000922,CUST0044,3451.15,2026-07-13,POS-Store,TKN_e4555141b26b9b02,TKN_a554f57c5052bd83,j********@example.com,******0753,50-60,Medium (1000-5000)
TXN000923,CUST0038,9092.54,2026-04-13,E-Commerce,TKN_96c7a87ae58e9eb2,TKN_39d8993930cc5e01,s**********@example.net,******1862,25-30,High (>5000)
TXN000924,CUST0009,237.4,2026-05-07,E-Commerce,TKN_1f94baae86e43715,TKN_5a12dc89033ee0fe,p*********@example.com,******6905,30-40,Low (<1000)
TXN000925,CUST0049,15979.14,2026-05-23,E-Commerce,TKN_e2abb68ad7e82af5,TKN_81bc307ec70d5e6e,p*********@example.com,********1554,60+,High (>5000)
TXN000926,CUST0113,824.33,2026-06-25,POS-Store,TKN_713af52201aed71c,TKN_a19fe41bd9af3139,a***********@example.com,********3963,40-50,Low (<1000)
TXN000927,CUST0108,19390.9,2026-06-11,E-Commerce,TKN_a75104c2fba245d1,TKN_883979298ccdd57d,e*************@example.net,********7051,60+,High (>5000)
TXN000928,CUST0106,9288.85,2026-07-19,E-Commerce,TKN_5bd354b37d231ae1,TKN_dc5cd83b0b5a859e,c***********@example.net,*****5846,18-25,High (>5000)
TXN000929,CUST0106,2841.7,2026-07-31,POS-Store,TKN_5bd354b37d231ae1,TKN_d9d7f3c233d4e91f,c***********@example.net,*****5846,18-25,Medium (1000-5000)
TXN000930,CUST0016,17384.61,2026-07-12,E-Commerce,TKN_c409067cc6af772a,TKN_a15af4f5b4108fab,u********@example.net,******6971,60+,High (>5000)
TXN000931,CUST0133,3623.99,2026-02-14,E-Commerce,TKN_373300f1bacd3921,TKN_dc6ca126086ca8c0,y*****@example.net,********0610,60+,Medium (1000-5000)
TXN000932,CUST0144,567.23,2026-07-01,POS-Store,TKN_d24e5267327efc81,TKN_29b9f41e4eeba956,s***************@example.com,********7507,18-25,Low (<1000)
TXN000933,CUST0170,20935.66,2026-06-30,POS-Store,TKN_8f1266eaa0589056,TKN_dcd8e25d7b50a874,r******@example.com,*****3606,60+,High (>5000)
TXN000934,CUST0135,206.41,2026-08-04,POS-Store,TKN_87086295e47c4ba8,TKN_56558565ed85b8c6,s********@example.org,********5848,30-40,Low (<1000)
TXN000935,CUST0081,738.95,2026-04-24,E-Commerce,TKN_bd768ff988433936,TKN_da844d7011182a0a,a*************@example.net,******2060,18-25,Low (<1000)
TXN000936,CUST0118,8630.48,2026-05-01,POS-Store,TKN_40411bc7d87e7c95,TKN_c34523fbc9e4ea49,s************@example.org,******7540,40-50,High (>5000)
TXN000937,CUST0140,4361.97,2026-05-03,POS-Store,TKN_897f5c3970c94481,TKN_df6e7d4495169615,p*********@example.net,********7115,60+,Medium (1000-5000)
TXN000938,CUST0174,3168.41,2026-04-25,POS-Store,TKN_020a4014a4b520c2,TKN_5d854a734fa731ef,t************@example.org,********8258,30-40,Medium (1000-5000)
TXN000939,CUST0157,3032.93,2026-07-19,POS-Store,TKN_334c0e0e831d9a32,TKN_226bc14d4bbbaf8b,c******@example.net,******6436,25-30,Medium (1000-5000)
TXN000940,CUST0050,586.21,2026-03-12,E-Commerce,TKN_2da03ddb996d3888,TKN_402fb18bc6b6e251,p**************@example.net,********6220,40-50,Low (<1000)
TXN000941,CUST0072,4492.42,2026-07-09,POS-Store,TKN_aa0d64b0043aa9c1,TKN_2fde949d9aaecfe7,z*********@example.org,******5060,40-50,Medium (1000-5000)
TXN000942,CUST0058,4043.73,2026-06-12,POS-Store,TKN_7f3b08965c78cc43,TKN_6c22cb7c62867cf9,c**********@example.org,******7377,30-40,Medium (1000-5000)
TXN000943,CUST0074,488.02,2026-06-22,E-Commerce,TKN_6665311710d3d246,TKN_93ec225bce330ec1,c**************@example.org,******5503,40-50,Low (<1000)
TXN000944,CUST0177,284.1,2026-06-13,POS-Store,TKN_60b7b5180022ed46,TKN_cb879c3ca78708ed,u********@example.net,********0174,40-50,Low (<1000)
TXN000945,CUST0082,4966.25,2026-06-22,POS-Store,TKN_07a7a6d6f445dad4,TKN_625025967cd75f95,g********@example.net,********7625,30-40,Medium (1000-5000)
TXN000946,CUST0090,431.02,2026-08-10,POS-Store,TKN_a026b0c89975d179,TKN_541aa8c3e3c5e46d,n*******@example.net,********7348,30-40,Low (<1000)
TXN000947,CUST0074,1815.94,2026-05-18,E-Commerce,TKN_6665311710d3d246,TKN_48ef54a201d28632,c**************@example.org,******5503,40-50,Medium (1000-5000)
TXN000948,CUST0147,3931.55,2026-03-08,POS-Store,TKN_2a399f1cf39ed793,TKN_5284810c2b5b518e,d*****@example.net,******4746,25-30,Medium (1000-5000)
TXN000949,CUST0102,1751.91,2026-05-10,POS-Store,TKN_9c93b62d0fc4868c,TKN_d379533edf653769,i*******@example.net,********6400,60+,Medium (1000-5000)
TXN000950,CUST0038,4134.38,2026-05-10,POS-Store,TKN_96c7a87ae58e9eb2,TKN_2b698cd59260dd27,s**********@example.net,******1862,25-30,Medium (1000-5000)
TXN000951,CUST0011,1020.91,2026-04-03,POS-Store,TKN_b98c169efb30ef0d,TKN_dc05fa747864abec,k*******@example.com,********0686,60+,Medium (1000-5000)
TXN000952,CUST0021,1141.21,2026-08-02,POS-Store,TKN_1035b3f2d5a582ef,TKN_f29c3099cbf1219a,u******@example.org,******4548,40-50,Medium (1000-5000)
TXN000953,CUST0114,1809.72,2026-06-08,POS-Store,TKN_bf533f57e79ad8ff,TKN_020a28bccc410dc1,s***********@example.org,******4926,25-30,Medium (1000-5000)
TXN000954,CUST0123,11255.62,2026-05-31,E-Commerce,TKN_d69aa5d85700059a,TKN_625eaee5b71a799b,s**********@example.net,******7842,40-50,High (>5000)
TXN000955,CUST0052,191.29,2026-05-15,POS-Store,TKN_6aa51b48cc6a210d,TKN_f8770f4eac685015,n*****@example.net,********7741,30-40,Low (<1000)
TXN000956,CUST0144,881.94,2026-06-17,POS-Store,TKN_d24e5267327efc81,TKN_e5f70594cbf43bca,s***************@example.com,********7507,18-25,Low (<1000)
TXN000957,CUST0036,11261.89,2026-05-18,E-Commerce,TKN_98e523159fc2da14,TKN_8148386a472decd1,s**********@example.org,******4160,40-50,High (>5000)
TXN000958,CUST0158,3887.56,2026-04-23,E-Commerce,TKN_0365e1a512f3cb35,TKN_b61e8c2456a72f17,k*******@example.org,******0151,18-25,Medium (1000-5000)
TXN000959,CUST0063,15082.16,2026-06-04,E-Commerce,TKN_10b3648b57cc6d02,TKN_3d74ccd7926a61dc,n*************@example.com,********7051,18-25,High (>5000)
TXN000960,CUST0172,2650.07,2026-06-28,E-Commerce,TKN_90c4dda0c1503147,TKN_9c3dc2680b372517,h********@example.com,******7430,60+,Medium (1000-5000)
TXN000961,CUST0164,1012.87,2026-05-21,E-Commerce,TKN_b6f0725ff14006d6,TKN_04ce41d2b5cd6f9a,e*******@example.org,******2067,30-40,Medium (1000-5000)
TXN000962,CUST0014,2421.62,2026-03-14,E-Commerce,TKN_38807ce4f881a34e,TKN_ee8102a7512ecf11,a*********@example.org,********5349,40-50,Medium (1000-5000)
TXN000963,CUST0106,1371.87,2026-08-08,POS-Store,TKN_5bd354b37d231ae1,TKN_b9eaf33a9e4119b8,c***********@example.net,*****5846,18-25,Medium (1000-5000)
TXN000964,CUST0121,2923.41,2026-06-21,E-Commerce,TKN_33704defc6d45e3c,TKN_fa378ae44c067ae3,s*********@example.com,********8081,18-25,Medium (1000-5000)
TXN000965,CUST0175,1259.35,2026-06-23,E-Commerce,TKN_8c01332da8c5e3d9,TKN_a3cf6f6e5c2fb403,t**********@example.com,******8247,60+,Medium (1000-5000)
TXN000966,CUST0002,3245.38,2026-07-13,E-Commerce,TKN_832fb06579c71ad5,TKN_6b64b1051c75395a,m********@example.org,********0534,60+,Medium (1000-5000)
